School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Mansfield - Jordan/Jackson Elementary;01670014;ELA;          12;30;           0;0;          12;30;          23;58;           5;13;          40;100;     490.9;;          18;68;2022;ALL;hispanic/latino
Mansfield - Jordan/Jackson Elementary;01670014;MATH;          15;38;           0;0;          15;38;          18;45;           7;18;          40;100;     489.4;;          18;69;2022;ALL;hispanic/latino
Mansfield - Jordan/Jackson Elementary;01670014;SCI;           3;27;           0;0;           3;27;           5;45;           3;27;          11;100;     487.7;;;67;2022;ALL;hispanic/latino
Marblehead - Marblehead Veterans Middle School;01680300;ELA;          13;48;           0;0;          13;48;          11;41;           3;11;          27;100;     498.3;          62.5;          24;88;2022;ALL;hispanic/latino
Marblehead - Marblehead Veterans Middle School;01680300;MATH;          10;37;           2;7;           8;30;          12;44;           5;19;          27;100;     495.2;          53.5;          24;84;2022;ALL;hispanic/latino
Marblehead - Marblehead Veterans Middle School;01680300;SCI;           3;21;           0;0;           3;21;           9;64;           2;14;          14;100;     492.5;;;79;2022;ALL;hispanic/latino
Marblehead - Village School;01680016;ELA;          14;33;           0;0;          14;33;          20;47;           9;21;          43;98;     490.5;          39.9;          39;66;2022;ALL;hispanic/latino
Marblehead - Village School;01680016;MATH;          17;39;           0;0;          17;39;          19;43;           8;18;          44;100;     491.2;          35.4;          40;75;2022;ALL;hispanic/latino
Marblehead - Village School;01680016;SCI;           7;47;           2;13;           5;33;           5;33;           3;20;          15;100;     496.2;;;88;2022;ALL;hispanic/latino
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School;04640305;ELA;           8;27;           0;0;           8;27;          15;50;           7;23;          30;100;     484.1;          40.8;          25;50;2022;ALL;hispanic/latino
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School;04640305;MATH;           4;13;           0;0;           4;13;          19;63;           7;23;          30;100;     480.4;          24.6;          25;39;2022;ALL;hispanic/latino
Marlborough - 1 LT Charles W. Whitcomb School;01700045;ELA;         107;19;          11;2;          96;17;         232;42;         219;39;         558;99;     478.5;          43.0;         532;18;2022;ALL;hispanic/latino
Marlborough - 1 LT Charles W. Whitcomb School;01700045;MATH;          79;14;           5;1;          74;13;         322;58;         152;27;         553;99;     480.2;          45.4;         529;33;2022;ALL;hispanic/latino
Marlborough - 1 LT Charles W. Whitcomb School;01700045;SCI;          31;17;           0;0;          31;17;         102;55;          52;28;         185;98;     480.8;;;42;2022;ALL;hispanic/latino
Marlborough - Charles Jaworek School;01700030;ELA;          25;20;           1;1;          24;19;          68;54;          33;26;         126;100;     482.7;          44.2;          85;36;2022;ALL;hispanic/latino
Marlborough - Charles Jaworek School;01700030;MATH;          26;21;           1;1;          25;20;          72;57;          28;22;         126;100;     483.6;          50.6;          85;48;2022;ALL;hispanic/latino
Marlborough - Charles Jaworek School;01700030;SCI;           7;15;           0;0;           7;15;          20;43;          19;41;          46;100;     476.4;;;23;2022;ALL;hispanic/latino
Marlborough - Francis J Kane;01700008;ELA;          26;27;           1;1;          25;26;          46;48;          24;25;          96;100;     485.7;          48.2;          60;48;2022;ALL;hispanic/latino
Marlborough - Francis J Kane;01700008;MATH;          20;21;           0;0;          20;21;          51;53;          25;26;          96;100;     483.8;          56.2;          61;49;2022;ALL;hispanic/latino
Marlborough - Francis J Kane;01700008;SCI;           6;16;           0;0;           6;16;          23;62;           8;22;          37;100;     483.4;;;52;2022;ALL;hispanic/latino
Marlborough - Goodnow Brothers Elementary School;01700020;ELA;          25;14;           1;1;          24;13;          88;49;          66;37;         179;100;     478.6;          38.2;         111;18;2022;ALL;hispanic/latino
Marlborough - Goodnow Brothers Elementary School;01700020;MATH;          34;19;           0;0;          34;19;          89;50;          56;31;         179;100;     479.3;          47.4;         113;30;2022;ALL;hispanic/latino
Marlborough - Goodnow Brothers Elementary School;01700020;SCI;          11;22;           2;4;           9;18;          21;42;          18;36;          50;95;     484.2;;;55;2022;ALL;hispanic/latino
Marlborough - Richer;01700025;ELA;          24;17;           3;2;          21;14;          84;58;          37;26;         145;99;     482.7;          40.9;          90;36;2022;ALL;hispanic/latino
Marlborough - Richer;01700025;MATH;          23;16;           2;1;          21;14;          87;60;          36;25;         146;98;     481.5;          48.5;          91;38;2022;ALL;hispanic/latino
Marlborough - Richer;01700025;SCI;           4;9;           0;0;           4;9;          20;44;          21;47;          45;98;     473.2;;;12;2022;ALL;hispanic/latino
Marshfield - Furnace Brook Middle;01710310;ELA;          15;45;           2;6;          13;39;          12;36;           6;18;          33;98;     495.3;          52.1;          32;81;2022;ALL;hispanic/latino
Marshfield - Furnace Brook Middle;01710310;MATH;          12;36;           0;0;          12;36;          14;42;           7;21;          33;98;     488.8;          45.8;          32;67;2022;ALL;hispanic/latino
Marshfield - Furnace Brook Middle;01710310;SCI;           6;40;           0;0;           6;40;           6;40;           3;20;          15;100;     489.1;;;70;2022;ALL;hispanic/latino
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School;04660550;ELA;           8;50;           3;19;           5;31;           8;50;           0;0;          16;75;     504.8;;          13;95;2022;ALL;hispanic/latino
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School;04660550;MATH;           5;33;           1;7;           4;27;           8;53;           2;13;          15;94;     492.3;;          13;78;2022;ALL;hispanic/latino
Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence;04920005;ELA;          11;9;           0;0;          11;9;          82;70;          24;21;         117;100;     481.2;          44.0;          76;27;2022;ALL;hispanic/latino
Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence;04920005;MATH;          13;11;           1;1;          12;10;          73;63;          30;26;         116;99;     479.9;          52.9;          75;31;2022;ALL;hispanic/latino
Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence;04920005;SCI;          12;28;           3;7;           9;21;          28;65;           3;7;          43;100;     494.6;;;84;2022;ALL;hispanic/latino
Masconomet - Masconomet Regional Middle School;07050405;ELA;          12;50;           0;0;          12;50;           9;38;           3;13;          24;100;     494.9;          51.9;          21;80;2022;ALL;hispanic/latino
Masconomet - Masconomet Regional Middle School;07050405;MATH;           9;39;           0;0;           9;39;          12;52;           2;9;          23;96;     492.3;          52.6;          20;78;2022;ALL;hispanic/latino
Masconomet - Masconomet Regional Middle School;07050405;SCI;           7;54;           0;0;           7;54;           5;38;           1;8;          13;100;     497.8;;;90;2022;ALL;hispanic/latino
Mashpee - Mashpee Middle School;01720020;ELA;           5;45;           1;9;           4;36;           6;55;           0;0;          11;100;     500.1;;          10;90;2022;ALL;hispanic/latino
Mashpee - Mashpee Middle School;01720020;MATH;           5;45;           0;0;           5;45;           5;45;           1;9;          11;100;     493.5;;          10;80;2022;ALL;hispanic/latino
Mashpee - Quashnet School;01720035;ELA;           7;25;           0;0;           7;25;          16;57;           5;18;          28;100;     488.1;;          16;57;2022;ALL;hispanic/latino
Mashpee - Quashnet School;01720035;MATH;           9;33;           1;4;           8;30;          14;52;           4;15;          27;100;     489.3;;          16;69;2022;ALL;hispanic/latino
Match Charter Public School (District) - Match Charter Public School;04690505;ELA;          53;21;           4;2;          49;19;         145;57;          56;22;         254;100;     484.2;          47.8;         199;41;2022;ALL;hispanic/latino
Match Charter Public School (District) - Match Charter Public School;04690505;MATH;          24;9;           0;0;          24;9;         145;57;          84;33;         253;100;     476.8;          40.2;         203;20;2022;ALL;hispanic/latino
Match Charter Public School (District) - Match Charter Public School;04690505;SCI;          15;17;           0;0;          15;17;          40;47;          31;36;          86;99;     477.1;;;25;2022;ALL;hispanic/latino
Mattapoisett - Old Hammondtown;01730010;ELA;           8;67;           2;17;           6;50;           3;25;           1;8;          12;100;     507.6;;           9;97;2022;ALL;hispanic/latino
Mattapoisett - Old Hammondtown;01730010;MATH;           9;75;           0;0;           9;75;           2;17;           1;8;          12;100;     504.5;;           9;96;2022;ALL;hispanic/latino
Maynard - Fowler School;01740305;ELA;          13;21;           2;3;          11;18;          27;44;          21;34;          61;99;     483.9;          40.1;          56;40;2022;ALL;hispanic/latino
Maynard - Fowler School;01740305;MATH;          12;20;           2;3;          10;16;          27;44;          22;36;          61;99;     480.4;          45.5;          56;34;2022;ALL;hispanic/latino
Maynard - Fowler School;01740305;SCI;           5;22;           0;0;           5;22;           8;35;          10;43;          23;96;     481.2;;;44;2022;ALL;hispanic/latino
Maynard - Green Meadow;01740010;ELA;           4;36;           0;0;           4;36;           6;55;           1;9;          11;94;     493.3;;;75;2022;ALL;hispanic/latino
Maynard - Green Meadow;01740010;MATH;           1;8;           0;0;           1;8;           5;42;           6;50;          12;100;     471.8;;;8;2022;ALL;hispanic/latino
Medfield - Dale Street;01750005;ELA;           7;35;           1;5;           6;30;           9;45;           4;20;          20;100;     491.8;;          18;71;2022;ALL;hispanic/latino
Medfield - Dale Street;01750005;MATH;          10;50;           2;10;           8;40;           8;40;           2;10;          20;100;     497.3;;          18;88;2022;ALL;hispanic/latino
Medfield - Dale Street;01750005;SCI;           5;36;           2;14;           3;21;           7;50;           2;14;          14;100;     491.8;;;77;2022;ALL;hispanic/latino
