school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
North Andover - Atkinson,02110001,ELA,          38,50,           4,5,          34,45,          38,50,           0,0,          76,     500.3,          35.5,          70,44,2019,5,ALL
North Andover - Atkinson,02110001,MATH,          38,50,           3,4,          35,46,          36,47,           2,3,          76,     500.1,          44.0,          70,53,2019,5,ALL
North Andover - Atkinson,02110001,SCI,          28,37,           1,1,          27,36,          40,53,           8,11,          76,     493.7,,,29,2019,5,ALL
North Andover - Franklin,02110010,ELA,          52,63,           8,10,          44,54,          26,32,           4,5,          82,     509.0,          43.5,          77,78,2019,5,ALL
North Andover - Franklin,02110010,MATH,          52,63,          11,13,          41,50,          26,32,           4,5,          82,     509.3,          52.8,          76,84,2019,5,ALL
North Andover - Franklin,02110010,SCI,          44,54,           7,9,          37,45,          34,41,           4,5,          82,     503.2,,,61,2019,5,ALL
North Andover - Kittredge,02110015,ELA,          31,70,           2,5,          29,66,          12,27,           1,2,          44,     509.1,          50.4,          43,78,2019,5,ALL
North Andover - Kittredge,02110015,MATH,          31,70,           2,5,          29,66,          12,27,           1,2,          44,     509.5,          44.7,          42,84,2019,5,ALL
North Andover - Kittredge,02110015,SCI,          28,65,           5,12,          23,53,          15,35,           0,0,          43,     505.6,,,70,2019,5,ALL
North Andover - Thomson,02110020,ELA,          46,65,           4,6,          42,59,          23,32,           2,3,          71,     504.6,          56.4,          69,61,2019,5,ALL
North Andover - Thomson,02110020,MATH,          34,48,           3,4,          31,44,          32,45,           5,7,          71,     500.2,          45.3,          69,54,2019,5,ALL
North Andover - Thomson,02110020,SCI,          43,61,          10,14,          33,46,          28,39,           0,0,          71,     505.5,,,70,2019,5,ALL
North Attleborough - Amvet Boulevard,02120007,ELA,          50,71,          14,20,          36,51,          19,27,           1,1,          70,     513.5,          65.0,          69,88,2019,5,ALL
North Attleborough - Amvet Boulevard,02120007,MATH,          42,60,           3,4,          39,56,          24,34,           4,6,          70,     503.3,          44.2,          69,66,2019,5,ALL
North Attleborough - Amvet Boulevard,02120007,SCI,          46,66,          13,19,          33,47,          21,30,           3,4,          70,     511.8,,,89,2019,5,ALL
North Attleborough - Community,02120030,ELA,          25,49,           6,12,          19,37,          22,43,           4,8,          51,     501.8,          58.0,          50,49,2019,5,ALL
North Attleborough - Community,02120030,MATH,          21,41,           0,0,          21,41,          27,53,           3,6,          51,     494.8,          52.7,          50,34,2019,5,ALL
North Attleborough - Community,02120030,SCI,          23,45,           1,2,          22,43,          22,43,           6,12,          51,     497.3,,,40,2019,5,ALL
North Attleborough - Falls,02120010,ELA,          34,74,           1,2,          33,72,           8,17,           4,9,          46,     508.7,          50.1,          44,77,2019,5,ALL
North Attleborough - Falls,02120010,MATH,          35,76,           4,9,          31,67,           7,15,           4,9,          46,     507.8,          43.4,          45,80,2019,5,ALL
North Attleborough - Falls,02120010,SCI,          40,87,           8,17,          32,70,           3,7,           3,7,          46,     511.7,,,89,2019,5,ALL
North Attleborough - Joseph W Martin Jr Elementary,02120013,ELA,          70,64,           9,8,          61,56,          35,32,           4,4,         109,     506.1,          43.0,         105,67,2019,5,ALL
North Attleborough - Joseph W Martin Jr Elementary,02120013,MATH,          68,63,           4,4,          64,59,          35,32,           5,5,         108,     502.8,          44.0,         104,63,2019,5,ALL
North Attleborough - Joseph W Martin Jr Elementary,02120013,SCI,          78,72,          11,10,          67,61,          25,23,           6,6,         109,     506.7,,,74,2019,5,ALL
North Attleborough - Roosevelt Avenue,02120015,ELA,          31,62,           4,8,          27,54,          19,38,           0,0,          50,     506.5,          49.2,          48,69,2019,5,ALL
North Attleborough - Roosevelt Avenue,02120015,MATH,          22,44,           1,2,          21,42,          28,56,           0,0,          50,     499.0,          31.9,          48,49,2019,5,ALL
North Attleborough - Roosevelt Avenue,02120015,SCI,          36,72,           3,6,          33,66,          13,26,           1,2,          50,     506.0,,,72,2019,5,ALL
North Brookfield - North Brookfield Elementary,02150015,ELA,          25,56,           0,0,          25,56,          18,40,           2,4,          45,     498.3,          56.6,          44,37,2019,5,ALL
North Brookfield - North Brookfield Elementary,02150015,MATH,           6,14,           0,0,           6,14,          30,68,           8,18,          44,     482.7,          11.1,          43,6,2019,5,ALL
North Brookfield - North Brookfield Elementary,02150015,SCI,          19,42,           0,0,          19,42,          22,49,           4,9,          45,     493.8,,,30,2019,5,ALL
North Middlesex - Hawthorne Brook,07350030,ELA,          70,53,           7,5,          63,48,          57,44,           4,3,         131,     502.1,          40.9,         128,50,2019,5,ALL
North Middlesex - Hawthorne Brook,07350030,MATH,          47,36,           1,1,          46,35,          75,57,           9,7,         131,     494.6,          31.1,         129,34,2019,5,ALL
North Middlesex - Hawthorne Brook,07350030,SCI,          65,50,           7,5,          58,45,          61,47,           4,3,         130,     501.9,,,56,2019,5,ALL
North Middlesex - Nissitissit Middle School,07350310,ELA,          60,50,           5,4,          55,46,          51,43,           9,8,         120,     502.2,          49.6,         113,51,2019,5,ALL
North Middlesex - Nissitissit Middle School,07350310,MATH,          63,53,           3,3,          60,50,          50,42,           7,6,         120,     499.6,          45.8,         113,51,2019,5,ALL
North Middlesex - Nissitissit Middle School,07350310,SCI,          78,65,          17,14,          61,51,          35,29,           7,6,         120,     507.7,,,78,2019,5,ALL
North Reading - E Ethel Little School,02170003,ELA,          32,64,           4,8,          28,56,          18,36,           0,0,          50,     507.6,          47.6,          50,73,2019,5,ALL
North Reading - E Ethel Little School,02170003,MATH,          36,72,           2,4,          34,68,          14,28,           0,0,          50,     507.2,          45.6,          50,78,2019,5,ALL
North Reading - E Ethel Little School,02170003,SCI,          42,84,          11,22,          31,62,           8,16,           0,0,          50,     516.3,,,95,2019,5,ALL
North Reading - J Turner Hood,02170010,ELA,          54,89,          15,25,          39,64,           5,8,           2,3,          61,     520.1,          73.9,          59,97,2019,5,ALL
North Reading - J Turner Hood,02170010,MATH,          42,69,           6,10,          36,59,          18,30,           1,2,          61,     508.9,          72.4,          59,82,2019,5,ALL
North Reading - J Turner Hood,02170010,SCI,          53,87,          14,23,          39,64,           6,10,           2,3,          61,     516.3,,,95,2019,5,ALL
North Reading - L D Batchelder,02170005,ELA,          74,88,          23,27,          51,61,          10,12,           0,0,          84,     520.5,          62.9,          84,98,2019,5,ALL
North Reading - L D Batchelder,02170005,MATH,          70,83,          17,20,          53,63,          14,17,           0,0,          84,     516.2,          66.8,          83,97,2019,5,ALL
North Reading - L D Batchelder,02170005,SCI,          74,89,          27,33,          47,57,           9,11,           0,0,          83,     523.3,,,99,2019,5,ALL
Northampton - Bridge Street,02100005,ELA,          13,45,           1,3,          12,41,          12,41,           4,14,          29,     492.7,          42.3,          28,18,2019,5,ALL
Northampton - Bridge Street,02100005,MATH,           9,31,           1,3,           8,28,          15,52,           5,17,          29,     489.2,          44.8,          28,18,2019,5,ALL
Northampton - Bridge Street,02100005,SCI,          12,41,           3,10,           9,31,          14,48,           3,10,          29,     495.9,,,37,2019,5,ALL
Northampton - Jackson Street,02100020,ELA,          35,58,           1,2,          34,57,          24,40,           1,2,          60,     501.9,          57.2,          59,50,2019,5,ALL
Northampton - Jackson Street,02100020,MATH,          28,47,           5,8,          23,38,          31,52,           1,2,          60,     501.7,          63.9,          59,58,2019,5,ALL
Northampton - Jackson Street,02100020,SCI,          33,55,           1,2,          32,53,          24,40,           3,5,          60,     499.9,,,48,2019,5,ALL
Northampton - Leeds,02100025,ELA,          30,55,           8,15,          22,40,          25,45,           0,0,          55,     507.0,          57.1,          55,70,2019,5,ALL
Northampton - Leeds,02100025,MATH,          24,44,           3,5,          21,38,          26,47,           5,9,          55,     496.3,          43.3,          54,39,2019,5,ALL
Northampton - Leeds,02100025,SCI,          32,57,          10,18,          22,39,          19,34,           5,9,          56,     504.5,,,65,2019,5,ALL
Northampton - R. K. Finn Ryan Road,02100029,ELA,          22,59,           5,14,          17,46,          12,32,           3,8,          37,     506.4,          57.9,          35,68,2019,5,ALL
Northampton - R. K. Finn Ryan Road,02100029,MATH,          14,38,           1,3,          13,35,          19,51,           4,11,          37,     494.7,          41.6,          35,34,2019,5,ALL
Northampton - R. K. Finn Ryan Road,02100029,SCI,          17,46,           4,11,          13,35,          18,49,           2,5,          37,     505.4,,,69,2019,5,ALL
Northborough - Fannie E Proctor,02130015,ELA,          20,67,           2,7,          18,60,           7,23,           3,10,          30,     507.8,          48.6,          28,74,2019,5,ALL
